"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9882","1.3.1 --- with required Custom Form filled out, all required fields on Form","Add User","Tue May 13 21:51:21 UTC 2025","failed","Tue May 13 21:51:31 UTC 2025","","1.3 --- with Custom Forms","",""
"","639","2 Import Media - Precheck Only","","Tue May 13 21:17:17 UTC 2025","failed","Tue May 13 21:17:18 UTC 2025","","Import Media","",""
"","4852","1.3. Add Item from Case View /Items tab -- redirect to Add Item page again","Add Item","Tue May 13 21:28:25 UTC 2025","failed","Tue May 13 21:28:30 UTC 2025","","1. Org Admin","",""
"","0","1.3. DR for multiple parent and child locations - starting with Parent loc - No Discrepancies Found","Inventory Reports","Tue May 13 21:16:01 UTC 2025","skipped","Tue May 13 21:16:01 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","0","2 Import Person with all updated fields - Precheck Only","","Tue May 13 21:17:51 UTC 2025","skipped","Tue May 13 21:17:51 UTC 2025","","Import People Updates","",""
"","88046","3.1 --- with required Custom Form filled out, all required fields on Form","Add Item","Tue May 13 21:31:25 UTC 2025","failed","Tue May 13 21:32:53 UTC 2025","","3 Add Item with Custom Form","",""
"","0","1.5. Create and run DR for multiple parent and child locations  - starting with Child loc - switching back to parent location-  No Discrepancies Found","Inventory Reports","Tue May 13 21:16:01 UTC 2025","skipped","Tue May 13 21:16:01 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","340992","Add Dispo Task with 11 1DA items and assign to Org Admin, --set different actions for item using all variations--using Actions menu and grid, --check statuses and notes upon submission","","Tue May 13 21:52:16 UTC 2025","failed","Tue May 13 21:57:57 UTC 2025","","Dispo Auth","",""
"","30729","4. Edit and verify reduced number of values on Item View page ","","Tue May 13 21:27:23 UTC 2025","passed","Tue May 13 21:27:54 UTC 2025","","Edit Item","",""
"","19675","8. Add a Case with disabled fields & check if required fields are displayed properly on Case Edit page after enabling","","Tue May 13 21:22:44 UTC 2025","passed","Tue May 13 21:23:03 UTC 2025","","Edit Case","",""
"","1","1 Import Locations with all fields","","Tue May 13 21:17:08 UTC 2025","broken","Tue May 13 21:17:08 UTC 2025","","Import Locations","",""
"","42462","3. Edit and verify reduced number of values on Case View page -- enter User Group instead of User as Case Officer","","Tue May 13 21:20:15 UTC 2025","passed","Tue May 13 21:20:58 UTC 2025","","Edit Case","",""
"","72232","1. Edit and verify all values on Item View page -- replace the current values in multiselect fields - Tags & Item Belongs To","","Tue May 13 21:24:01 UTC 2025","passed","Tue May 13 21:25:13 UTC 2025","","Edit Item","",""
"","0","7. Item Updates Import - Precheck Only","","Tue May 13 21:16:32 UTC 2025","skipped","Tue May 13 21:16:32 UTC 2025","","Import Item Updates","",""
"","54345","2. Edit and verify all values on Case View page -- keep the previous values and add new ones in multiselect fields (Case Officers, Tags)","","Tue May 13 21:19:19 UTC 2025","passed","Tue May 13 21:20:13 UTC 2025","","Edit Case","",""
